Country;Year;Total
Qatar;2005;4825493391
Qatar;2006;5248018066
Qatar;2007;584276134
Qatar;2008;6323313814
Qatar;2009;6835372888
Qatar;2010;7300725763
Qatar;2011;7592450715
Qatar;2012;8525467649
Romania;1990;2388214184
Romania;1991;2046570663
Romania;1992;1862618683
Romania;1993;1730337022
Romania;1994;1674673481
Romania;1995;16964986
Romania;1996;1727722577
Romania;1997;1619965534
Romania;1998;145730261
Romania;1999;1300902967
Romania;2000;1318026204
Romania;2001;1343611673
Romania;2002;1326673103
Romania;2003;1387744912
Romania;2004;1369302261
Romania;2005;1370291431
Romania;2006;1286346806
Romania;2007;1272794382
Romania;2008;1260300297
Romania;2009;1098746533
Romania;2010;1059468988
Romania;2011;1118511403
Romania;2012;1086717637
Russian Federation;1990;2776775728
Russian Federation;1991;2741827434
Russian Federation;1992;2831496299
Russian Federation;1993;2735359593
Russian Federation;1994;246870878
Russian Federation;1995;2374017734
Russian Federation;1996;2340503669
Russian Federation;1997;2182477976
Russian Federation;1998;2213304393
Russian Federation;1999;2212585664
Russian Federation;2000;2263534737
Russian Federation;2001;2108719909
Russian Federation;2002;2139538346
Russian Federation;2003;2249059294
Russian Federation;2004;2135824922
Russian Federation;2005;2163403918
Russian Federation;2006;2060412761
Russian Federation;2007;2056461112
Russian Federation;2008;222741114
Russian Federation;2009;2007726773
Russian Federation;2010;2090225014
Russian Federation;2011;2180625025
Russian Federation;2012;2254472651
Rwanda;1990;1395736137
Rwanda;1991;1265805239
Rwanda;1992;1280235941
Rwanda;1993;1293397042
Rwanda;1994;1302761344
Rwanda;1995;1302317246
Rwanda;1996;1324666763
Rwanda;1997;136402988
Rwanda;1998;1388298597
Rwanda;1999;1392706914
Rwanda;2000;1405784031
Rwanda;2001;-3982325913
Rwanda;2002;-4229318138
Rwanda;2003;-4326316364
Rwanda;2004;-4677974589
Rwanda;2005;-5150060815
Rwanda;2006;4623737734
Rwanda;2007;4925354283
Rwanda;2008;5196380831
Rwanda;2009;529229138
Rwanda;2010;5690485929
Rwanda;2011;5515076267
Rwanda;2012;5721836606
Saint Kitts & Nevis;1990;0101708021
Saint Kitts & Nevis;1991;0110312878
Saint Kitts & Nevis;1992;0110849734
Saint Kitts & Nevis;1993;0124238591
Saint Kitts & Nevis;1994;0127799448
Saint Kitts & Nevis;1995;0135124304
Saint Kitts & Nevis;1996;0144500811
Saint Kitts & Nevis;1997;0146919319
Saint Kitts & Nevis;1998;0148407826
Saint Kitts & Nevis;1999;0149976333
Saint Kitts & Nevis;2000;015178484
Saint Kitts & Nevis;2001;0245483935
Saint Kitts & Nevis;2002;025639103
Saint Kitts & Nevis;2003;0281066125
Saint Kitts & Nevis;2004;028874522
Saint Kitts & Nevis;2005;0297474316
Saint Kitts & Nevis;2006;0312537481
Saint Kitts & Nevis;2007;0328946646
Saint Kitts & Nevis;2008;0330979811
Saint Kitts & Nevis;2009;0343494976
Saint Kitts & Nevis;2010;0345088141
Saint Kitts & Nevis;2011;0354369483
Saint Kitts & Nevis;2012;0339280825
Saint Lucia;1990;0681891001
Saint Lucia;1991;0631135161
Saint Lucia;1992;0670317321
Saint Lucia;1993;0698397481
Saint Lucia;1994;075401364
Saint Lucia;1995;08205918
Saint Lucia;1996;0856554061
Saint Lucia;1997;0847206322
Saint Lucia;1998;0799894582
Saint Lucia;1999;0814598843
Saint Lucia;2000;0826273104
Saint Lucia;2001;0972633981
Saint Lucia;2002;0927608859
Saint Lucia;2003;0964959736
Saint Lucia;2004;0965880613
Saint Lucia;2005;098104749
Saint Lucia;2006;1069463213
Saint Lucia;2007;1093048936
Saint Lucia;2008;1108466659
Saint Lucia;2009;1102070382
Saint Lucia;2010;1125226105
Saint Lucia;2011;1131706449
Saint Lucia;2012;1143858794
Saint Vincent & Grenadines;1990;0088698739
Saint Vincent & Grenadines;1991;0067588378
Saint Vincent & Grenadines;1992;0075150017
Saint Vincent & Grenadines;1993;0097003656
Saint Vincent & Grenadines;1994;0115567294
Saint Vincent & Grenadines;1995;0123178933
Saint Vincent & Grenadines;1996;0126371658
Saint Vincent & Grenadines;1997;0126050383
Saint Vincent & Grenadines;1998;0157031108
Saint Vincent & Grenadines;1999;0160293833
Saint Vincent & Grenadines;2000;0141252559
Saint Vincent & Grenadines;2001;0203805576
Saint Vincent & Grenadines;2002;0201920594
Saint Vincent & Grenadines;2003;0211579612
Saint Vincent & Grenadines;2004;023335063
Saint Vincent & Grenadines;2005;0233257647
Saint Vincent & Grenadines;2006;0266342621
Saint Vincent & Grenadines;2007;0274195596
Saint Vincent & Grenadines;2008;027803457
Saint Vincent & Grenadines;2009;0278489544
Saint Vincent & Grenadines;2010;0281758518
Saint Vincent & Grenadines;2011;0285239622
Saint Vincent & Grenadines;2012;0315076726
Samoa;1990;0365448449
Samoa;1991;-0456344665
Samoa;1992;-045569378
Samoa;1993;-0451346895
Samoa;1994;-0455198009
Samoa;1995;-0446539124
Samoa;1996;-0445073298
Samoa;1997;-0443517472
Samoa;1998;-0437801646
Samoa;1999;-042440782
Samoa;2000;-0409041994
Samoa;2001;0430104903
Samoa;2002;04088478
Samoa;2003;0422708697
Samoa;2004;0433643594
Samoa;2005;0442114492
Samoa;2006;0388075662
Samoa;2007;0400490833
Samoa;2008;0405548004
Samoa;2009;0414159175
Samoa;2010;0422440346
Samoa;2011;0471982065
Samoa;2012;0380715784
Sao Tome & Principe;1990;009406085
Sao Tome & Principe;1991;0097038767
Sao Tome & Principe;1992;0099996684
Sao Tome & Principe;1993;0102204601
Sao Tome & Principe;1994;0104882517
Sao Tome & Principe;1995;0107510434
Sao Tome & Principe;1996;0107429752
Sao Tome & Principe;1997;0107289069
Sao Tome & Principe;1998;0106918386
Sao Tome & Principe;1999;0106817704
Sao Tome & Principe;2000;0107037021
Sao Tome & Principe;2001;0111685085
Sao Tome & Principe;2002;0120257149
Sao Tome & Principe;2003;0128599213
Sao Tome & Principe;2004;0135821276
Sao Tome & Principe;2005;013973934
Sao Tome & Principe;2006;0147969739
Sao Tome & Principe;2007;0149642139
Sao Tome & Principe;2008;0151564538
Sao Tome & Principe;2009;0160754938
Sao Tome & Principe;2010;0168915337
Sao Tome & Principe;2011;0173911437
Sao Tome & Principe;2012;0210871537
Saudi Arabia;1990;1875249114
Saudi Arabia;1991;2094620175
Saudi Arabia;1992;2243515796
Saudi Arabia;1993;2326467177
Saudi Arabia;1994;2452349538
Saudi Arabia;1995;250007754
Saudi Arabia;1996;2635119706
Saudi Arabia;1997;2463430933
Saudi Arabia;1998;262695092
Saudi Arabia;1999;2681023866
Saudi Arabia;2000;2797042593
Saudi Arabia;2001;2866014551
Saudi Arabia;2002;3039806669
Saudi Arabia;2003;3173843508
Saudi Arabia;2004;3354809486
Saudi Arabia;2005;3520823064
Saudi Arabia;2006;3700850906
Saudi Arabia;2007;3888665448
Saudi Arabia;2008;4183338209
Saudi Arabia;2009;4377416891
Saudi Arabia;2010;4782552293
Saudi Arabia;2011;4982999706
Saudi Arabia;2012;5269670349
Senegal;1990;2332390289
Senegal;1991;2202579272
Senegal;1992;2246379255
Senegal;1993;2270145838
Senegal;1994;2305074421
Senegal;1995;2324910204
Senegal;1996;2341983712
Senegal;1997;239608722
Senegal;1998;2523050329
Senegal;1999;2738383437
Senegal;2000;2753633945
Senegal;2001;2739970647
Senegal;2002;2595134949
Senegal;2003;2493133852
Senegal;2004;2755250754
Senegal;2005;2835401456
Senegal;2006;2853668661
Senegal;2007;2813896666
Senegal;2008;2912013871
Senegal;2009;2907892276
Senegal;2010;3095645881
Senegal;2011;3164828654
Senegal;2012;2811860426
Serbia;1990;6916737102
Serbia;1991;5942814886
Serbia;1992;549754014
Serbia;1993;4914911829
Serbia;1994;4562563518
Serbia;1995;5124597608
Serbia;1996;5870262446
Serbia;1997;6325752885
Serbia;1998;6326227323
Serbia;1999;4690901762
Serbia;2000;50093986
Serbia;2001;5245698733
Serbia;2002;5603877265
Serbia;2003;5948033397
Serbia;2004;641108873
Serbia;2005;5735198462
Serbia;2006;6591642667
Serbia;2007;-0814365273
Serbia;2008;-4886053219
Serbia;2009;-1003845517
Serbia;2010;-1276875511
Serbia;2011;-1069422662
Serbia;2012;-1900752013
Seychelles;1990;0172345689
Seychelles;1991;0202570628
Seychelles;1992;0224537567
Seychelles;1993;0221756506
Seychelles;1994;0248447446
Seychelles;1995;0249360385
Seychelles;1996;0256466807
Seychelles;1997;0470327229
Seychelles;1998;0495893651
Seychelles;1999;0569732073
Seychelles;2000;0621726495
Seychelles;2001;0698733362
Seychelles;2002;0600792229
Seychelles;2003;0612847096
Seychelles;2004;0799383963
Seychelles;2005;075230483
Seychelles;2006;0796681863
Seychelles;2007;0706230896
Seychelles;2008;0757305929
Seychelles;2009;0804736963
Seychelles;2010;0753699996
Seychelles;2011;0663188918
Seychelles;2012;137143584
Sierra Leone;1990;9617079975
Sierra Leone;1991;9641252222
Sierra Leone;1992;9487034469
Sierra Leone;1993;9566404717
Sierra Leone;1994;9602392964
Sierra Leone;1995;9522391211
Sierra Leone;1996;9416049546
Sierra Leone;1997;943022988
Sierra Leone;1998;9443714214
Sierra Leone;1999;9208860549
Sierra Leone;2000;9183052883
Sierra Leone;2001;9376794464
Sierra Leone;2002;9697610046
Sierra Leone;2003;9917077627
Sierra Leone;2004;1016607121
Sierra Leone;2005;1026477279
Sierra Leone;2006;1105328521
Sierra Leone;2007;1047329363
Sierra Leone;2008;1084893605
Sierra Leone;2009;1095923247
Sierra Leone;2010;111052209
Sierra Leone;2011;1159605686
Sierra Leone;2012;1301684483
Singapore;1990;3227498535
Singapore;1991;3405136803
Singapore;1992;349248847
Singapore;1993;4044970537
Singapore;1994;4257976604
Singapore;1995;4266081071
Singapore;1996;4422666475
Singapore;1997;4535233278
Singapore;1998;4368214682
Singapore;1999;4438587686
Singapore;2000;4878907489
Singapore;2001;4896865566
Singapore;2002;4904033242
Singapore;2003;4673756118
Singapore;2004;4901558794
Singapore;2005;4746015471
Singapore;2006;4818118012
Singapore;2007;4993351553
Singapore;2008;4810229095
Singapore;2009;4956306636
Singapore;2010;5461538178
Singapore;2011;5636546176
Singapore;2012;5612602175
Slovakia;1990;6283096348
Slovakia;1991;5531648979
Slovakia;1992;508520051
Slovakia;1993;5292247957
Slovakia;1994;3962093204
Slovakia;1995;400503185
Slovakia;1996;4064669713
Slovakia;1997;4093121176
Slovakia;1998;3996470238
Slovakia;1999;3862097501
Slovakia;2000;3643087764
Slovakia;2001;3852361504
Slovakia;2002;3815513645
Slovakia;2003;3863571386
Slovakia;2004;3763798126
Slovakia;2005;3855812267
Slovakia;2006;4059209757
Slovakia;2007;3984414847
Slovakia;2008;3936436736
Slovakia;2009;3555537626
Slovakia;2010;3703918516
Slovakia;2011;3579341199
Slovakia;2012;3382495399
Slovenia;1990;1563640322
Slovenia;1991;1479251497
Slovenia;1992;1592569005
Slovenia;1993;7743310202
Slovenia;1994;7765266353
Slovenia;1995;8550970504
Slovenia;1996;9297861603
Slovenia;1997;9793796701
Slovenia;1998;95326278
Slovenia;1999;8933398898
Slovenia;2000;8579643997
Slovenia;2001;5279993489
Slovenia;2002;5384066982
Slovenia;2003;5497726474
Slovenia;2004;5555811967
Slovenia;2005;5706241459
Slovenia;2006;5813573383
Slovenia;2007;5696957307
Slovenia;2008;657685523
Slovenia;2009;4601469154
Slovenia;2010;4957657078
Slovenia;2011;4793204127
Slovenia;2012;3638467177
Solomon Islands;1990;2046729135
Solomon Islands;1991;2052240606
Solomon Islands;1992;2058832076
Solomon Islands;1993;2061379546
Solomon Islands;1994;2062597017
Solomon Islands;1995;2075646487
Solomon Islands;1996;208244488
Solomon Islands;1997;2089273273
Solomon Islands;1998;2095391667
Solomon Islands;1999;210700406
Solomon Islands;2000;2114842453
Solomon Islands;2001;2053725711
Solomon Islands;2002;2060980968
Solomon Islands;2003;2075644225
Solomon Islands;2004;2084869482
Solomon Islands;2005;209299474
Solomon Islands;2006;2174225152
Solomon Islands;2007;2193327565
Solomon Islands;2008;2201637978
Solomon Islands;2009;221278239
Solomon Islands;2010;2223046803
Solomon Islands;2011;2230321631
Solomon Islands;2012;2306210459
South Africa;1990;3217320793
South Africa;1991;3157578631
South Africa;1992;3113492388
South Africa;1993;3188895066
South Africa;1994;3250547384
South Africa;1995;3432297261
South Africa;1996;3555328969
South Africa;1997;3713505497
South Africa;1998;3808248845
South Africa;1999;3635483013
South Africa;2000;3701893001
South Africa;2001;3566245539
South Africa;2002;3698474756
South Africa;2003;3953666674
South Africa;2004;4122030852
South Africa;2005;4097066989
South Africa;2006;4101941556
South Africa;2007;4384456082
South Africa;2008;4679420568
South Africa;2009;4494288694
South Africa;2010;4607484781
South Africa;2011;44678877
South Africa;2012;4637507068
Spain;1990;2632186167
Spain;1991;2458529156
Spain;1992;2560715265
Spain;1993;2417667914
Spain;1994;2535098603
Spain;1995;2673646192
Spain;1996;2593385996
Spain;1997;28033032
Spain;1998;2932367664
Spain;1999;3146203468
Spain;2000;3326015712
Spain;2001;3733203912
Spain;2002;3896795933
Spain;2003;3993794174
Spain;2004;4163203534
Spain;2005;4280813135
Spain;2006;4092866724
Spain;2007;4222792533
Spain;2008;3861491822
Spain;2009;3458123571
Spain;2010;330409912
Spain;2011;3299074246
Spain;2012;3234845923
Sri Lanka;1990;3154426958
Sri Lanka;1991;3126295854
Sri Lanka;1992;3280235549
Sri Lanka;1993;3290858844
Sri Lanka;1994;339321034
Sri Lanka;1995;3395490635
Sri Lanka;1996;3608158615
Sri Lanka;1997;3628011996
Sri Lanka;1998;3611769576
Sri Lanka;1999;3767129557
Sri Lanka;2000;3910417537
Sri Lanka;2001;3968588228
Sri Lanka;2002;406145512
Sri Lanka;2003;4179940212
Sri Lanka;2004;4204818103
Sri Lanka;2005;4394165795
Sri Lanka;2006;4044597561
Sri Lanka;2007;4149364928
Sri Lanka;2008;4177117694
Sri Lanka;2009;4105709061
Sri Lanka;2010;4229082827
Sri Lanka;2011;4515829635
Sri Lanka;2012;4520908042
Sudan;1990;1439900714
Sudan;1991;1434575773
Sudan;1992;1487706473
Sudan;1993;1520480832
Sudan;1994;1577698312
Sudan;1995;1590183311
Sudan;1996;1600395264
Sudan;1997;1714527598
Sudan;1998;1827800551
Sudan;1999;1874396905
Sudan;2000;1915038858
Sudan;2001;1358623762
Sudan;2002;1536993706
Sudan;2003;146549303
Sudan;2004;1550124694
Sudan;2005;1595854278
Sudan;2006;1606489835
Sudan;2007;1673794692
Sudan;2008;1716730768
Sudan;2009;1846186085
Sudan;2010;1712486741
Sudan;2011;1813503309
Sudan;2012;1773541698
Suriname;1990;5093192325
Suriname;1991;5437420121
Suriname;1992;5529163917
Suriname;1993;5520843714
Suriname;1994;551853351
Suriname;1995;5575675306
Suriname;1996;553592791
Suriname;1997;5517868514
Suriname;1998;5622831119
Suriname;1999;5474737723
Suriname;2000;5370668327
Suriname;2001;5519324787
Suriname;2002;5433135246
Suriname;2003;5759759706
Suriname;2004;5659432165
Suriname;2005;5589284625
Suriname;2006;8543159598
Suriname;2007;8499976571
Suriname;2008;8658903544
Suriname;2009;8887038517
Suriname;2010;859503349
Suriname;2011;8119955327
Suriname;2012;8630397164
Swaziland;1990;3039467889
Swaziland;1991;2039603486
Swaziland;1992;2035759082
Swaziland;1993;1756318678
Swaziland;1994;2133546275
Swaziland;1995;2158667871
Swaziland;1996;2100031601
Swaziland;1997;2972679331
Swaziland;1998;3055189061
Swaziland;1999;3043090791
Swaziland;2000;3018916521
Swaziland;2001;2795506904
Swaziland;2002;2797713287
Swaziland;2003;2805457669
Swaziland;2004;2855604052
Swaziland;2005;2849760435
Swaziland;2006;2655043212
Swaziland;2007;3008137989
Swaziland;2008;3053156767
Swaziland;2009;2807373544
Swaziland;2010;2916282321
Swaziland;2011;2908866456
Swaziland;2012;2852816591
Sweden;1990;9026117794
Sweden;1991;7121707992
Sweden;1992;739641559
Sweden;1993;7378993388
Sweden;1994;7600716586
Sweden;1995;7549683984
Sweden;1996;8107367893
Sweden;1997;7490799801
Sweden;1998;754202751
Sweden;1999;7404372018
Sweden;2000;7007059927
Sweden;2001;4446887238
Sweden;2002;461170255
Sweden;2003;4698810461
Sweden;2004;4546454172
Sweden;2005;4205789284
Sweden;2006;396265239
Sweden;2007;3777411296
Sweden;2008;3580031402
Sweden;2009;3266817108
Sweden;2010;3803085214
Sweden;2011;3435720874
Sweden;2012;3122582533
Switzerland;1990;5136041214
Switzerland;1991;515784777
Switzerland;1992;5140146325
Switzerland;1993;4887485881
Switzerland;1994;4799564436
Switzerland;1995;4870084192
Switzerland;1996;4939748528
Switzerland;1997;4777753664
Switzerland;1998;49608698
Switzerland;1999;4958171135
Switzerland;2000;4869069271
Switzerland;2001;5025142236
Switzerland;2002;4913481002
Switzerland;2003;5027328567
Switzerland;2004;5083114132
Switzerland;2005;5140208697
Switzerland;2006;511489484
Switzerland;2007;4915386182
Switzerland;2008;5067107524
Switzerland;2009;4922120866
Switzerland;2010;5071825208
Switzerland;2011;4664846962
Switzerland;2012;4807147235
Syria;1990;5482567556
Syria;1991;5816224827
Syria;1992;5927944899
Syria;1993;5988618771
Syria;1994;6316834043
Syria;1995;6713529315
Syria;1996;6978704242
Syria;1997;714635557
Syria;1998;7591172098
Syria;1999;7505990426
Syria;2000;7491953154
Syria;2001;7396832528
Syria;2002;7622148502
Syria;2003;7616546477
Syria;2004;7966199851
Syria;2005;8949000625
Syria;2006;9302470668
Syria;2007;968413251
Syria;2008;9733575753
Syria;2009;9142736595
Syria;2010;9077723638
Syria;2011;8818687192
Syria;2012;7249979347
Tajikistan;1990;1284983279
Tajikistan;1991;1200267904
Tajikistan;1992;1302843124
Tajikistan;1993;1023607105
Tajikistan;1994;804615685
Tajikistan;1995;7396256655
Tajikistan;1996;6852922063
Tajikistan;1997;7028997471
Tajikistan;1998;7001588879
Tajikistan;1999;6598160288
Tajikistan;2000;6137815696
Tajikistan;2001;6039178647
Tajikistan;2002;6043295598
Tajikistan;2003;622458255
Tajikistan;2004;6970625501
Tajikistan;2005;7082948452
Tajikistan;2006;7634627986
Tajikistan;2007;8335431521
Tajikistan;2008;8626397055
Tajikistan;2009;824982459
Tajikistan;2010;8311406124
Tajikistan;2011;86116408
Tajikistan;2012;9091923476
Tanzania;1990;1464320285
Tanzania;1991;1454749004
Tanzania;1992;1456050922
Tanzania;1993;1461080541
Tanzania;1994;1462554859
Tanzania;1995;1501509898
Tanzania;1996;1501846717
Tanzania;1997;1482081517
Tanzania;1998;1535907996
Tanzania;1999;1535741176
Tanzania;2000;1487676775
Tanzania;2001;1570048682
Tanzania;2002;1549238248
Tanzania;2003;1633762835
Tanzania;2004;1628513601
Tanzania;2005;1679255128
Tanzania;2006;1596125676
Tanzania;2007;1635174564
Tanzania;2008;1654953393
Tanzania;2009;1660934041
Tanzania;2010;169277109
Tanzania;2011;1716775478
Tanzania;2012;1717266747
Thailand;1990;1714056687
Thailand;1991;1754133532
Thailand;1992;1877466517
Thailand;1993;2047250043
Thailand;1994;2218095248
Thailand;1995;2380954674
Thailand;1996;2598258339
Thailand;1997;2658546465
Thailand;1998;246825375
Thailand;1999;2557819876
Thailand;2000;2564304181
Thailand;2001;2611364337
Thailand;2002;2787218653
Thailand;2003;2932314029
Thailand;2004;3144178605
Thailand;2005;3221399281
Thailand;2006;3188372423
Thailand;2007;3285650724
Thailand;2008;3311382706
Thailand;2009;3298543687
Thailand;2010;3557680768
Thailand;2011;3581742029
Thailand;2012;3757071781
Togo;1990;1252862632
Togo;1991;1170428157
Togo;1992;1143587082
Togo;1993;1132850007
Togo;1994;1163564332
Togo;1995;1157685857
Togo;1996;1215136956
Togo;1997;1223128254
Togo;1998;1295942552
Togo;1999;131717405
Togo;2000;1306206148
Togo;2001;1304994292
Togo;2002;1317894836
Togo;2003;135031738
Togo;2004;1316813923
Togo;2005;1404632467
Togo;2006;1334685886
Togo;2007;1339378705
Togo;2008;1408014723
Togo;2009;1513396742
Togo;2010;1498340361
Togo;2011;1536181648
Togo;2012;580014736
Tonga;1990;0227562613
Tonga;1991;024644204
Tonga;1992;0224033468
Tonga;1993;0238748896
Tonga;1994;0244936324
Tonga;1995;0245329751
Tonga;1996;0228788796
Tonga;1997;025193184
Tonga;1998;0242328884
Tonga;1999;0267521928
Tonga;2000;0256274973
Tonga;2001;0250969304
Tonga;2002;0267807635
Tonga;2003;0308545967
Tonga;2004;0283880298
Tonga;2005;028799663
Tonga;2006;0303286476
Tonga;2007;0289104323
Tonga;2008;029912617
Tonga;2009;0339712016
Tonga;2010;0319549863
Tonga;2011;0290010527
Tonga;2012;0392725191
Trinidad & Tobago;1990;1884456679
Trinidad & Tobago;1991;1802028459
Trinidad & Tobago;1992;1696378839
Trinidad & Tobago;1993;173821362
Trinidad & Tobago;1994;18402448
Trinidad & Tobago;1995;184738098
Trinidad & Tobago;1996;2003931302
Trinidad & Tobago;1997;2056966423
Trinidad & Tobago;1998;2242225545
Trinidad & Tobago;1999;2334103667
Trinidad & Tobago;2000;2416237588
Trinidad & Tobago;2001;2625817123
Trinidad & Tobago;2002;2771529457
Trinidad & Tobago;2003;2692728591
Trinidad & Tobago;2004;2872790525
Trinidad & Tobago;2005;347682306
Trinidad & Tobago;2006;3859971753
Trinidad & Tobago;2007;4028801846
Trinidad & Tobago;2008;391511254
Trinidad & Tobago;2009;3880530633
Trinidad & Tobago;2010;4177418926
Trinidad & Tobago;2011;4121471693
Trinidad & Tobago;2012;4040239459
Tunisia;1990;1930112679
Tunisia;1991;1960405445
Tunisia;1992;2041777411
Tunisia;1993;2232341577
Tunisia;1994;2216262943
Tunisia;1995;2249066709
Tunisia;1996;2365789008
Tunisia;1997;2417534107
Tunisia;1998;2529319607
Tunisia;1999;2646153506
Tunisia;2000;2776437005
Tunisia;2001;2860106179
Tunisia;2002;2846294153
Tunisia;2003;2878829527
Tunisia;2004;2994355101
Tunisia;2005;3089912275
Tunisia;2006;3137908101
Tunisia;2007;3174350127
Tunisia;2008;3245521353
Tunisia;2009;3301827179
Tunisia;2010;3477071605
Tunisia;2011;333913611
Tunisia;2012;3069721415
Turkey;1990;1975833118
Turkey;1991;1879013355
Turkey;1992;1995723773
Turkey;1993;211169409
Turkey;1994;2094053768
Turkey;1995;2287458285
Turkey;1996;2473638452
Turkey;1997;2573038299
Turkey;1998;2613373626
Turkey;1999;2597171453
Turkey;2000;285132754
Turkey;2001;2523849451
Turkey;2002;2622694582
Turkey;2003;2727483493
Turkey;2004;2791778145
Turkey;2005;2905254076
Turkey;2006;3169814662
Turkey;2007;3433687368
Turkey;2008;3424143475
Turkey;2009;3373547801
Turkey;2010;3499081227
Turkey;2011;3727743622
Turkey;2012;3908648428
Turkmenistan;1990;6650050078
Turkmenistan;1991;5909353473
Turkmenistan;1992;5190320126
Turkmenistan;1993;505285467
Turkmenistan;1994;5618737213
Turkmenistan;1995;5627022357
Turkmenistan;1996;5361146851
Turkmenistan;1997;5457464546
Turkmenistan;1998;559074424
Turkmenistan;1999;6267667934
Turkmenistan;2000;6540693628
Turkmenistan;2001;6800377501
Turkmenistan;2002;7144935374
Turkmenistan;2003;7853420247
Turkmenistan;2004;821892972
Turkmenistan;2005;8561485793
Turkmenistan;2006;8826444973
Turkmenistan;2007;9526611553
Turkmenistan;2008;9899564733
Turkmenistan;2009;9170384112
Turkmenistan;2010;9926586492
Turkmenistan;2011;1049809806
Turkmenistan;2012;1083202258
Uganda;1990;3298674692
Uganda;1991;3352976224
Uganda;1992;3386968155
Uganda;1993;3430413087
Uganda;1994;3412192218
Uganda;1995;3473217149
Uganda;1996;3477415618
Uganda;1997;3582021487
Uganda;1998;3719598756
Uganda;1999;3683617424
Uganda;2000;3668424293
Uganda;2001;3645537632
Uganda;2002;3715073572
Uganda;2003;3927047711
Uganda;2004;3920432051
Uganda;2005;415813799
Uganda;2006;3852874629
Uganda;2007;4171482469
Uganda;2008;4729421308
Uganda;2009;4741027147
Uganda;2010;4880254587
Uganda;2011;4895244099
Uganda;2012;4942583411
Ukraine;1990;8095120126
Ukraine;1991;7654912076
Ukraine;1992;7512619826
Ukraine;1993;6026212691
Ukraine;1994;5109934016
Ukraine;1995;4800503601
Ukraine;1996;4190970065
Ukraine;1997;3970339949
Ukraine;1998;3704052073
Ukraine;1999;3632794937
Ukraine;2000;3514693241
Ukraine;2001;380119113
Ukraine;2002;385551372
Ukraine;2003;4157154649
Ukraine;2004;3970810938
Ukraine;2005;3896399087
Ukraine;2006;3961321326
Ukraine;2007;4014229506
Ukraine;2008;3934963265
Ukraine;2009;3361028845
Ukraine;2010;3553193044
Ukraine;2011;3714598833
Ukraine;2012;3663096835
United Arab Emirates;1990;7462854308
United Arab Emirates;1991;8015794712
United Arab Emirates;1992;7895521516
United Arab Emirates;1993;8207069119
United Arab Emirates;1994;8876761323
United Arab Emirates;1995;9384173127
United Arab Emirates;1996;1024390358
United Arab Emirates;1997;1038917983
United Arab Emirates;1998;1083379569
United Arab Emirates;1999;1107803174
United Arab Emirates;2000;114656474
United Arab Emirates;2001;115992575
United Arab Emirates;2002;1273835541
United Arab Emirates;2003;1347609391
United Arab Emirates;2004;1409655242
United Arab Emirates;2005;1450873192
United Arab Emirates;2006;1538658883
United Arab Emirates;2007;1659111874
United Arab Emirates;2008;1886566244
United Arab Emirates;2009;1918681335
United Arab Emirates;2010;1965869465
United Arab Emirates;2011;2028790597
United Arab Emirates;2012;2160427469
United Kingdom;1990;7459895016
United Kingdom;1991;7495857276
United Kingdom;1992;7269282417
United Kingdom;1993;7091022418
United Kingdom;1994;6989413179
United Kingdom;1995;6812799159
United Kingdom;1996;6956862554
United Kingdom;1997;6670065429
United Kingdom;1998;6651456543
United Kingdom;1999;6560020858
United Kingdom;2000;6555777613
United Kingdom;2001;654616908
United Kingdom;2002;6347504488
United Kingdom;2003;6429175436
United Kingdom;2004;6395566043
United Kingdom;2005;6333029671
United Kingdom;2006;6348014683
United Kingdom;2007;6202170175
United Kingdom;2008;5983548607
United Kingdom;2009;5495163398
United Kingdom;2010;566205911
United Kingdom;2011;529174076
United Kingdom;2012;5506643442
United States;1990;5743982575
United States;1991;5616808229
United States;1992;5682546636
United States;1993;581110569
United States;1994;5900509585
United States;1995;5957921686
United States;1996;6121124525
United States;1997;6291250521
United States;1998;6281110223
United States;1999;6308595455
United States;2000;6486664989
United States;2001;6380789478
United States;2002;631157613
United States;2003;6381664446
United States;2004;6495933412
United States;2005;6480321637
United States;2006;6363545119
United States;2007;6474172632
United States;2008;6288508313
United States;2009;5901048078
United States;2010;6147408097
United States;2011;6024393681
United States;2012;5822870399
Uruguay;1990;2603747382
Uruguay;1991;6529397941
Uruguay;1992;792173206
Uruguay;1993;8309206179
Uruguay;1994;8125922297
Uruguay;1995;8292690416
Uruguay;1996;9651454821
Uruguay;1997;9376287225
Uruguay;1998;9052499629
Uruguay;1999;1002814203
Uruguay;2000;8002834438
Uruguay;2001;1982016203
Uruguay;2002;1994099963
Uruguay;2003;2077505322
Uruguay;2004;2252358282
Uruguay;2005;2264747841
Uruguay;2006;1448575838
Uruguay;2007;1352592835
Uruguay;2008;1600437832
Uruguay;2009;1584404429
Uruguay;2010;1332425626
Uruguay;2011;1481279526
Uruguay;2012;1475941027
Uzbekistan;1990;1770285763
Uzbekistan;1991;1838971406
Uzbekistan;1992;1913622875
Uzbekistan;1993;1915165246
Uzbekistan;1994;1935369237
Uzbekistan;1995;1853552508
Uzbekistan;1996;186921383
Uzbekistan;1997;1937906073
Uzbekistan;1998;2070769335
Uzbekistan;1999;2109496217
Uzbekistan;2000;2103320699
Uzbekistan;2001;2125741618
Uzbekistan;2002;2155429736
Uzbekistan;2003;2128658715
Uzbekistan;2004;2114126974
Uzbekistan;2005;2068184892
Uzbekistan;2006;2165844728
