Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,9600.18512965969,10188.3697801238,11176.4584362517,10401.9829861914,11091.2838606376,12959.3243186619,13749.1151520996,13427.8324937945,13472.1376415276,13245.1894634121,12042.9537310995,12538.1788278361,22551.735744099,24801.1578065035,28827.3263555224,31997.2820108813,29710.9702950284,26919.3616367757,25914.6815458943,22242.681934771
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,18326.9285151847,18315.3156087397,18768.8264960747,16797.3573901144,18124.1007573944,21665.8308063995,21422.4622168251,19145.6144069473,20496.5798031634,20170.322763798,19004.0034517255,19275.4328079683,28985.3908702269,31902.5047515616,36070.919815783,40863.2573152497,41097.5563587729,40193.6660251226,44010.3332192995,41471.6558845075
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,2295.97626207725,2504.48779607455,2581.40157832548,2545.82062683627,2633.49977141311,2755.99030748503,2923.24945287364,3015.48322116925,3364.34438426502,3742.3665717748,5117.53956278656,5109.95871520766,6754.38117450337,6764.72286695124,7322.52617141648,7946.63850064393,7394.94631834849,7365.6666592364,7410.76107991498,7583.54647643206
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,835.299007293683,1002.24802718073,1085.42670881601,1156.17338885812,1284.64682136859,1414.98373578168,1477.04576492707,1636.35449603045,1741.56289128462,1605.64550315047,1650.22564993557,1561.59736752277,2064.04752441774,2240.99701902988,2472.38869914794,2774.36918769393,2617.12898025994,2805.97393749085,3166.57705797671,3278.62634573132
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,441.925743951787,473.510049149612,486.510678707518,458.253649556449,448.917767221592,469.761907276736,476.200367654183,454.161844658114,422.282015874088,400.27151641225,340.41422898218,316.38230769534,303.760966051664,296.174576273352,407.206572153301,433.074755234154,430.199953543689,430.0564738591,447.790989285501,487.345714209237
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,230.979121072469,238.060281205589,204.862726361688,209.683593626806,203.980392151987,215.066361644641,224.041785557079,217.711112054272,163.800081081525,174.296766431254,281.403660289496,291.950531923183,401.147289045779,395.97799385472,455.435857770095,553.475099639631,517.166940415395,517.889175790384,660.586720401798,580.642936867096
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,550.59305007086,469.278719082463,513.197605556251,614.345450375357,747.860202426631,855.416351998422,966.054182147051,1020.82704402312,973.165756839085,938.618364037151,960.186760126421,936.916223868158,1110.95771735024,1961.05562322394,2334.02104216431,2569.98850579426,2698.05899106455,2998.94127424089,3408.73190339614,3759.38354709702
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,..,479.549267774993,305.555410600147,249.412812864675,282.422701073337,359.767656871175,365.011615442465,411.60849181335,450.918561280462,494.232538171305,462.480544240769,413.738459152843,465.309936421536,505.469438809392,615.815373042012,674.749539514023,668.291290473392,662.279381247833,740.947363259866,766.872173943137
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,621.793924487581,608.691584480491,660.189170745522,654.750519334931,629.157461793412,699.509577373229,704.686148042149,796.317779629425,869.110945267103,878.651350046785,1137.82451840664,1187.49278539279,1405.78092700818,1547.2639480212,1720.76626300962,1899.55013379384,1962.06760543431,2096.20294862728,2307.72100160966,2378.51956877565
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,13485.5448929565,15465.8588553349,17976.4293827655,20395.5173666776,22502.5797409692,23497.4923138193,24818.1545523517,27330.0333502807,25808.970952453,25091.6665997966,25756.6637783278,25230.2163329516,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36707.7742282554
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,..,3340.34958906848,3724.05885984656,3862.53000524729,4161.02984280883,4481.41406302169,4513.34451902763,4584.64659186848,4739.81732899781,4793.60991740643,4623.40671159943,5270.80536369316,11161.7244084585,11398.7658351748,13842.6054926173,15669.2592867275,12967.1654278758,13025.7947978134,14048.8795825413,12834.3234884048
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,25592.1471482748,27021.7982584605,27345.7060922404,23772.291222982,24214.7097325913,26851.0172202635,27897.001724663,28016.7524045915,30901.0492942581,32187.4455118378,31737.4706097498,28516.0479575589,56445.5361371634,56097.1150887872,68344.5601580173,55229.6107604237,40362.0415881687,41620.0674537296,45970.8936808937,44258.8427932005
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,375.152019314645,309.327936127406,323.524792197951,307.411043241706,353.292495220701,381.527462218128,408.241774685944,424.086473791529,421.821590067492,451.089144230562,452.413584669676,460.826199948675,729.000727040133,816.733776199179,1018.12883785964,991.515375831126,1090.36060384805,1345.7213825728,1461.3774794379,1447.45194692515
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,585.001017914384,631.704685211665,681.857353670074,827.810347217746,912.097702939456,1026.27053333905,1137.26567165229,1063.56794989179,463.883002495208,671.005634283992,780.092078086415,748.184746797824,1263.4814411969,1590.17790018672,1860.62262569343,2167.85765032782,2262.72078612573,3125.21994505825,3647.62663567338,3700.52352495467
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2222.09454317939,..,..,1083.85664727702,1207.39329782278,1598.49821765974,1963.96259193362,1824.86474358099,1733.4758659233,1757.45313199008,1664.26126982562,1899.02042472777,3135.18740764257,3646.84440725722,4705.3882202843,5476.15842190967,5437.81879020416,6299.91873790671,7874.48479201376,7710.51331388451
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10291.8602001561,..,..,..,..,..,..,..,..,..,..,..,1848.96820105496,2350.19423605879,3125.58030239218,4512.98514433811,3725.67544092444,4487.36628937513,5828.7647485099,6614.58482115726
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14045.1867309734,14101.1471802745,15729.9342759191,14671.5648753562,15918.6659154365,19177.4141642985,20856.2965526378,22540.2631397555,24271.2089813355,26308.411291661,26241.9184947821,28223.5368116049,50886.8272927009,54326.0980104952,61388.1738270495,61235.4006302281,51983.7881819968,48541.4776442369,52564.2554838933,49231.3616199885
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,..,..,..,..,..,12672.6850645359,14034.3066246133,15997.937052544,18470.1782130714,20657.4369305144,20358.6672866154,20804.495553528,36980.1130792844,41232.9206416727,69414.1220714181,70433.648186422,60419.2719355532,64275.0124401678,71312.1594693156,74999.2076151016
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,11264.0187443084,11956.008599815,12838.4181964946,12530.99864404,13830.2869984256,18028.6355718678,19285.6819353413,19627.138221891,19400.1011996392,19136.7115728094,21052.1043218558,20306.1964622421,20611.1793052385,21905.0176947466,25008.6037040998,29657.4420084852,27795.8767084275,30661.9900386465,33657.1572746314,32569.5968257028
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20757.0887522917,21884.1044512109,23166.8041456677,18676.9526438714,19273.8442376076,20596.388648946,23020.0991388792,21779.6244366447,22252.3577138885,21936.8225977313,20051.2426046363,20400.8109026282,31959.2621538188,33410.7482014867,37698.7857302579,40640.1846549619,36976.8451179565,35851.5080738451,38332.3003680405,34814.1243593936
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1921.43266417236,1692.08151729521,1457.21363253053,1990.87192952305,1995.06399012179,2330.35693867774,2591.49216981648,2940.06390014788,3409.8749741572,3416.77461470816,3448.44887358203,3487.90002471855,4238.31584267066,4487.49970687553,4816.59587049218,5119.34495299296,4489.8417299567,4902.67269174762,5348.63852893397,5466.57908251853
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,25123.6317862131,28540.7714825993,31013.6471483654,35451.2975115738,38814.8943789814,42522.0665906054,37422.8641429074,34304.1489712264,30969.7380327708,35004.0612719044,37299.6441291293,32716.4186748897,35781.1700525965,34075.9789494111,34033.7012549361,37865.6180313874,39322.6047284114,42935.2527196828,46229.9723879442,46701.0080028836
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1238.66670679404,1227.65300256418,1418.64543576847,1416.61068097413,1501.32858355947,1557.2223590943,1557.59515065465,1593.84107576049,1711.76325177423,1736.68646563459,1774.08839318526,1850.05814668306,2360.53024428809,2722.66607816465,2970.88905626968,3655.85812437261,3800.67592931178,4054.27066775675,4266.07702155425,4423.11735483368
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1647.46323090376,1512.4850664964,1515.10405895883,1433.46153431139,1320.32162249687,1288.23905213205,1350.3338662339,1445.56941418299,1468.701798334,1130.11359233563,1229.00095844501,1490.92675118432,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.27704969646,9070.64997199985,11634.4242158163,12387.1898225308
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,365.617821222712,336.364188352272,327.974824352508,222.724054761049,268.645575252903,330.48312180175,428.433876388009,454.741776777999,476.718513684413,425.593592101591,408.981868272125,407.554006551681,530.082157850254,711.721163671636,857.925688654194,938.571762345224,942.74314646635,991.850545143199,1012.8797726673,1184.92325604363
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,549.77197770641,644.72834109229,638.438411547631,619.630023546695,715.139132721138,724.819279902918,842.959139113718,842.218226590873,801.104039683588,832.024708801072,796.793763441361,734.949246079786,1214.50404806217,1151.59226932875,1357.64630782493,1413.34541180275,1297.31094024666,1493.2186957035,1692.5162439204,1763.69969637654
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,6642.45121752995,7675.69313756118,8140.21870567526,8869.0207606918,10275.2775348048,12403.913223896,13254.6374001395,12196.7697802359,8133.73124520026,10432.210803657,11947.5772472444,11255.9478894452,18657.5212532106,20917.0302377023,23101.5102258935,20474.8868492383,18338.7063660256,22151.2088921324,24155.8298493082,24453.9719124644
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,KSV,..,..,..,..,..,..,..,..,..,..,1087.76240120887,1490.36103250226,2190.55207903857,2371.66207856319,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3736.84099938332,3600.88700027693
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,8950.59809531704,5484.89777651564,..,..,..,16610.3690205273,19228.2021324487,18001.0832004438,14687.6000140084,16254.4030036144,19545.1934504188,17532.8577986039,35694.3817052274,42498.7402043786,45159.3414687272,54484.3005124528,36754.9458713815,37725.141206371,47551.3829674489,50903.9046037897
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,608.945163053379,575.955133375153,513.035943659476,449.065790188734,372.307810016831,364.226497350785,394.860121460514,376.4296132611,345.138131648451,258.049339959105,279.620523320888,308.408776737328,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,203.764751009607,235.177044180643,250.792576740016,287.286704883541,325.470982179258,363.033830832731,377.276930212747,344.6695076549,247.85285446535,276.707261051902,324.019694710462,326.0306988987,476.162404231053,591.36477247124,710.98033776805,900.499553549039,947.955525742507,1138.52608169241,1297.53687380826,1445.41620094919
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,..,..,..,..,..,2329.27085390582,2429.59108523599,2682.3164526783,2977.14877212025,3151.3258016971,3352.7312961928,3572.80513022012,7558.74200622923,9667.97570008021,14044.0158891923,16348.53120679,12219.3737898048,11329.8951237997,13798.2052012707,13799.2448781987
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1050.11668581015,1617.27191811548,1965.33712684854,2597.59335364315,3226.98022654033,3863.24663711152,4457.93983709067,5093.26768898621,5538.66427491745,5509.32024985468,5334.88024357398,5253.09758362472,5339.42388043105,5372.47505644041,6015.80212880143,7015.60517786675,8403.10931605671,8763.79596416551,8728.56591181142,8773.93195644805
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,373.334843974016,432.66121586319,500.514313985534,493.423706340941,509.095872175537,571.260198047635,531.768631262436,553.920632997122,509.684832685955,496.170853608107,478.010619501497,441.203216691109,873.565533630674,927.724499013045,933.387851566022,951.164628033593,939.506966279697,1189.7761514595,1375.19645667039,1295.96009113451
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,182.797186901564,168.436541049147,110.170594359266,79.9462107539616,65.4731599664809,64.8101538471894,72.5270395272365,125.100938996909,140.573905870993,161.137665473392,182.942757319583,173.737899205341,168.206726678749,178.453139384142,209.811610870851,231.443222058919,302.276070797368,326.604438111264,378.814062448677,414.185155441744
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,6570.96019233095,7111.2511905041,7370.62977909132,6533.98581978994,5978.05739536228,5236.38180604154,5610.14523497555,6064.3348114509,5287.35622003679,6858.6986843947,7170.37923370663,6283.74363998411,8158.88955376464,9304.30850188586,11219.4329579437,14231.6008927012,10151.6458735245,11933.7792588018,5517.77956923157,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,49450.9041420191,50982.5159669954,55289.2217489407,55917.3989430062,64156.7010598225,78761.7615979255,79932.1113552905,72181.7219610645,76636.3179798684,81113.9693408208,74633.5287180723,74022.5977126982,104994.018301942,113833.96239752,129866.48886035,142253.378237295,125112.465676776,140102.72571645,157100.404452404,148297.392967427
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,..,..,..,..,..,2168.79609901209,2328.15380783134,2830.73753338088,3166.89564814117,3113.54642795619,3297.35470084107,3530.14733731891,7863.16200865166,9240.64254797441,12297.9153480396,14961.5681759187,11837.3910271086,11988.757967609,14367.2093249849,14342.5234770018
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,34547.716405436,36903.3689412706,40850.5430776901,41362.4425360461,45353.9912706396,52682.6838441695,52485.8215068641,46953.3395134305,47597.3940367043,51574.3223751948,48317.6662590731,47680.381715447,79494.2062680935,88680.2380283837,104841.443619716,112851.460090742,101221.810003471,103267.276511115,113239.56097199,105447.093240743
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,8312.16703768214,9377.73957183186,12126.0506618093,13713.3058537843,14979.0412641778,16465.0263708925,16357.4003046856,16199.1352847205,14771.4950504561,13907.5045751927,14127.5666726526,15547.6819236569,25829.9909971361,30829.265352832,37200.1089835966,41235.0275951692,41187.7920414883,52604.3271347173,67150.2767545254,77145.0395041344
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,2240.14033569736,2360.99776709349,1171.76523736631,1297.85937934671,1728.51993970457,2277.59157022145,2258.15924172299,1896.72817234679,1799.70139860163,1837.23020824662,1875.12713159241,1835.01452075904,3063.59542581567,3351.30259018486,4063.74593982078,4821.54057471268,4566.34133221136,4561.17754644919,5079.9620789636,4709.51162777738
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,266.892255568947,222.985579204589,246.61484608782,266.599056341443,228.304975881491,234.892780134726,287.771408475533,247.450454076528,252.781780661428,243.566786035185,246.282634900529,278.987456987283,275.515827096107,292.99089305874,379.067251975187,472.379100795325,417.178309192785,414.142787218657,456.329307134312,444.95849375108
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,199.892081156233,229.434649473081,185.84577057227,213.520835444732,121.514401321822,142.266198542787,227.949656236923,259.564298852932,165.719340711292,163.189802198731,155.764358225033,149.367243169531,286.785151128497,304.904164020676,328.297052186831,382.685389111998,432.362409233115,471.058753242702,524.309104923986,380.91851509136
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2417.43692557385,2626.57497540755,3080.86861538782,3395.52594692137,3685.93513836416,4280.01657189049,4743.68848697329,4585.69103496365,3227.80841807922,3456.50039543594,4004.55719127475,3878.7714093459,5564.17323050149,6194.67190541651,7240.68196667962,8486.59933273544,7312.00831363343,9069.03071650886,10427.7560500121,10834.6590783671
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,986.646813007349,1076.95283120232,1217.32204513661,1331.92827411474,1452.58931873008,1564.66256851084,1719.01651890237,1925.08940295049,1992.97563697812,2104.42769146741,2182.99701148469,3028.34304212553,3488.4937694704,4428.5228978979,5002.86228510029,5828.62137430939,5970.16059027778,6330.79498041553,6497.55044274666,6541.07046499268
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,316.185842555488,314.10851569672,318.370093199994,308.634574433493,221.859916009675,280.730787185894,280.821086286341,265.254297214748,279.598693663936,320.351109356757,267.416434746612,304.612988735662,484.810614299526,518.394429205184,592.016922455052,685.547791304224,692.842678257748,704.064620886671,829.849231276721,772.249921673187
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,7191.92360259617,7687.5422717965,8364.91783402056,7428.43052662627,8149.59503436951,9286.24584368775,9579.81243747356,9874.77757652616,10393.302458827,10879.6758180577,11291.5842276835,11021.7863554641,15835.3466687883,16671.5671992638,19375.569601363,21928.7006740562,20675.5825862064,21087.7946931036,22957.4118568356,22081.6016294634
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,1659.11205073996,1701.84195870547,1844.05248876109,1987.15336050507,2136.76176918362,2356.52685221482,2156.89631690566,2056.00131535679,2093.56534802203,2073.48682694523,2126.83230766281,2206.65529664265,2645.98140535556,2758.38325652842,2893.42485540461,2927.96217402028,2917.20726717056,3142.42947588247,3286.47881382585,3513.96220940812
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,503.838713721786,693.820337719371,684.2155898361,567.588970952496,580.538457105876,606.391311663545,600.137712747139,566.171410735663,538.958965377169,534.512005392399,477.112988064267,463.271418495262,692.575965398663,937.982701714899,1008.55470523732,1180.54951407934,1045.79040852269,1207.82745750371,1402.66912860389,1385.00468177818
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,2506.17931226708,2669.32770040611,2973.20697742439,2973.79782099643,3197.33102367957,3599.55520192961,3899.43519244996,3646.63062599001,3593.23408089547,3651.23228647976,3861.03241429329,3792.18215249987,5116.04542383956,5695.96932704928,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3068.70231228294,3600.04513026993,4080.45203384849,5544.93265638417,5690.67454011331,3640.83354089691,4131.80572957641,4907.33311858911,5038.62959798551,5722.12214405269,6649.71638291076,6952.28934816572,7893.96219744968,8666.33535331064,9222.88399058214,9578.57056207038,7661.2084045474,8861.49371999101,9730.277761437,9720.56167412905
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,1528.0646936085,1682.18623481781,1756.20242180413,1908.84862945823,1909.35063220721,2065.00427684183,2019.95255764154,1906.80976167217,2029.32665656528,2046.79151825468,2170.9606255236,2239.91695437156,2352.63940940507,2393.93641180924,2435.19984773506,2501.52768205835,2669.37505410683,2838.44854708113,2998.64219722448,3147.67958576452
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,..,..,..,..,..,476.987379485331,462.172007597506,528.177762986236,448.841362219815,321.02679648144,354.003731878172,407.730243187074,831.205286210574,950.648204362747,1230.43468472032,1695.97281114375,1525.52611882763,1631.53583179532,1970.57137253336,2046.53678665109
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,84289.5595438943,83727.0488033757,91651.0499568933,85421.7258336278,89415.8281214554,101963.222110443,101315.707697008,90909.1028670077,93110.9810218226,91398.311296276,82537.4464694446,82542.3644408713,126599.403276628,135629.605720617,170472.284881312,193648.132212747,152877.365748281,145221.191568424,163351.646685562,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,1172.4430658221,1072.63486794645,587.300352149611,339.519386743119,405.971989509946,631.915140323356,580.91009183782,505.603132447149,477.35013464931,445.006381578168,474.212940486044,524.024770671635,998.822271755882,1334.4056738732,1633.38438156956,2138.37667934579,1717.07313677613,2650.34681979049,3772.93164675213,4377.23887010435
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,1627.04289333871,1909.63543490229,3674.52652951463,4383.59509708201,5956.81956010285,7326.02540280837,6697.70724038887,6681.9271483604,7319.14940708479,6586.8038396423
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1199.1958249512,1259.4765612533,1291.7408811976,1192.17981153766,1318.9965715105,1423.67366575648,1551.58264113681,1388.10039670951,1463.30287906177,1439.53436183578,1328.1729629234,1334.11586575676,2023.25299652232,2204.25835115887,2510.98395921471,2905.95267964736,2883.85067741147,2857.6734140278,3066.50315775774,2931.40019953372
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,187.863817280026,237.886071954086,161.305115574947,162.076542863217,160.167927932159,158.469349222936,214.727326737584,250.536307997152,281.407675508347,298.329718886582,274.656255626148,253.66316458821,365.596849919716,382.377958321832,418.912986355428,499.887085818156,461.425218697859,417.501231533203,524.89145294127,564.812463094317
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,186.807325494388,134.406032876895,239.812811905624,288.003032789891,398.085791130168,624.388601912722,718.442261094695,957.624744232148,1150.63507290121,1136.78636797958
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1981.26786958191,2054.86339615997,2278.0946801787,2063.81351506942,2264.65474214466,2383.29394245793,2313.50930302563,2333.57358531302,2114.1971084664,2056.1639609711,2059.40901467159,1836.75532074034,3582.25982034766,3884.64683374719,4195.93639333527,4011.30116888467,4123.93999729686,5143.13067579247,5539.61515966925,5679.88187476846
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2028.11826664327,3914.84228148051,4416.62342304534,4912.60085684766,7243.78942541119,10299.8258944006
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,193.555799384787,203.84729667106,172.077586494685,180.185007855764,194.961092649891,205.746527211947,206.440970778604,219.631063525897,212.374254647089,215.896673454097,231.432967570545,248.832935902946,318.748061705434,350.608465014195,396.169772792449,476.556558235355,483.403411454738,595.427519830012,693.550370515055,698.409889741021
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,21019.125671934,21454.8628923695,23598.9507648691,22827.3000431587,24331.7540182404,28884.7135222434,28698.6660159512,26404.986730145,27533.6067928156,27951.734289323,25921.1279408277,26584.1216906272,41577.1600883755,44453.9711946212,51241.3156170166,56928.8204756806,51900.3400948453,50341.251919716,53537.2751512189,49474.705606422
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,14800.0286943521,15133.1622384558,16261.2969282208,16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.8695836451,14611.8328032133,12579.5951055864,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13663.201095115,12230.0734548834,11792.9886941108,13094.1906250147,15280.4814411662,17400.4201848172,18794.436039393,17474.0203151599,14738.3076035526,15321.9531926922,13641.1027183822,13882.8568268586,27750.8951531221,26670.8645228341,32509.7347119416,31287.6136423777,28200.9419253104,33692.1695969513,38426.695330151,40066.5648004195
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,243.561319370585,351.397839577545,413.919879905977,396.797400873409,854.549526889728,897.715616462236,916.519099456539,917.128648454183,951.873156782224,981.02029102245,1016.02155153669,1043.60075786956,1175.11644341798,1245.14209935788,1350.58722233935,1517.80361090627,1478.97138929928,1523.48146882139,1679.74820015716,1776.2092435787
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,313.537623244108,284.983905397461,277.765452697823,183.977296740335,172.938600072337,200.899491651451,204.888292968711,183.478173533121,199.0612129469,186.499654580019,160.218342317408,167.091230076581,252.504615486699,260.563770008326,295.393198719939,358.191405530453,344.375641110111,351.006218346786,378.200546574048,393.64342304494
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,321.66837089409,279.275782314458,291.283484505327,153.075665487639,171.024798212773,263.288037874514,314.739902120504,314.29984936351,273.86979724431,299.356765948378,377.500269346768,350.260182193982,804.005995170227,1014.73474161771,1131.14769462527,1376.85744878293,1091.96852722446,2314.96353665347,2514.14862151929,2739.85218903906
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,28242.943738533,28596.9330036444,30523.9850558974,27963.6652188271,29315.8419070199,34875.1973878148,37321.4433901355,36628.5174155741,34788.7785642698,36371.3957875661,38146.7153917477,38549.5893413937,66775.3943971756,74114.697150083,85128.6575906714,96880.5096146393,80017.7768095085,87646.2700974708,100575.117263444,101563.702677597
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,6448.13480144628,5993.34817104356,6289.30129425056,6046.23026504828,6038.14917919094,6297.19762733184,6882.59463556493,7109.66047495624,6330.72674546056,7059.21472458014,8710.98780508336,8559.56581081993,12398.5943454954,14575.1603991844,16225.6599871528,22963.3781637315,17518.8333143066,19920.6495686354,21164.3357574377,21631.8909559845
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,371.817700867082,410.830276501257,428.065644116463,441.572133132445,434.030141213168,494.585208511459,503.749451985561,484.558694737687,471.102357076538,465.927242312637,534.915837003883,511.81112605906,714.036810002771,876.95110885413,953.795685975298,1042.8017054166,1009.79931930279,1043.30020503812,1229.8488287602,1264.90090914213
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,5095.63258002518,5420.1409087971,5187.55505222096,4644.05016824717,4970.36596251116,5519.38568530861,6114.89121220684,6246.92379848811,6333.40531202764,6011.49486174383,7786.58600187754,8245.72253143682,9710.15220776611,9729.1625024985,9742.51913709116,9793.8399169427,9162.40660637043,8978.9936492428,9701.05794428807,10319.9074966275
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2603.78025539903,2804.18275101366,3122.83774005851,3341.27778534754,3490.96804693944,3496.48525456531,3531.67850711193,3742.81911601159,3975.94077255493,4083.99459375488,4062.43860267397,4050.03921490414,4933.08498497105,5369.58098098304,6095.28041838089,7008.98824956505,7471.34138581183,7987.06037222421,9335.69161719116,10672.3589547222
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,774.363991896877,888.646603939261,1001.96298948576,1110.24507837969,1197.23491345221,983.075334679554,1065.11449774612,993.457403691116,742.787291833812,663.958583284178,655.250230188858,558.882982346168,799.416405923424,886.420266945581,992.673749316293,1223.20297800238,1210.87172319867,1418.92359069215,1838.69919868665,2151.2102765496
